candidate,candidate_label,market,topk,variant,cost_bps,days,candidate_ann_return,menu_ann_return,ann_diff,candidate_sharpe,menu_sharpe,sharpe_diff,candidate_mdd,menu_mdd,mdd_diff,ann_win,sharpe_win,mdd_win
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,0.00,353,0.51803117,0.43236384,0.08566732,4.33231753,4.38035913,-0.04804161,-0.14758577,-0.10221653,-0.04536924,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,5.00,353,0.49622111,0.41133282,0.08488829,4.18241928,4.20221349,-0.01979421,-0.14849117,-0.10293779,-0.04555338,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,10.00,353,0.47472262,0.39060881,0.08411381,4.03245715,4.02377564,0.00868151,-0.14939569,-0.10365854,-0.04573715,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,20.00,353,0.43264275,0.35006407,0.08257868,3.73241241,3.66615155,0.06626085,-0.15120205,-0.10509848,-0.04610357,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,raw,50.00,353,0.31343338,0.23534778,0.07808561,2.83258866,2.58962063,0.24296804,-0.15659986,-0.10940595,-0.04719391,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,0.00,353,0.44661881,0.45950180,-0.01288300,3.91937944,4.38467392,-0.46529449,-0.14548771,-0.14700813,0.00152042,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,5.00,353,0.41945005,0.43101270,-0.01156265,3.72164817,4.15688323,-0.43523506,-0.14643515,-0.14808666,0.00165151,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,10.00,353,0.39278863,0.40307678,-0.01028815,3.52352581,3.92896366,-0.40543785,-0.14738162,-0.14916395,0.00178233,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,20.00,353,0.34095029,0.34882198,-0.00787169,3.12628140,3.47293095,-0.34664956,-0.14927167,-0.15131481,0.00204314,False,False,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,10,industry_size_neutral,50.00,353,0.19666673,0.19826419,-0.00159746,1.92971438,2.10673264,-0.17701826,-0.15826597,-0.15773779,-0.00052818,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,0.00,353,0.53801095,0.50051141,0.03749954,3.62559872,4.18899461,-0.56339589,-0.17802880,-0.11545754,-0.06257125,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,5.00,353,0.50890753,0.46450163,0.04440590,3.46650925,3.94695394,-0.48044470,-0.17944625,-0.11697454,-0.06247171,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,10.00,353,0.48035122,0.42935097,0.05100025,3.30726804,3.70370775,-0.39643971,-0.18086147,-0.11848915,-0.06237232,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,20.00,353,0.42483925,0.36154600,0.06329325,2.98846083,3.21393124,-0.22547041,-0.18368523,-0.12151120,-0.06217403,True,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,raw,50.00,353,0.27040956,0.17672709,0.09368248,2.03178136,1.72462582,0.30715553,-0.19210324,-0.13978931,-0.05231393,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,0.00,353,0.56340462,0.51961638,0.04378824,4.36632004,4.35370724,0.01261279,-0.13561219,-0.14934464,0.01373245,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,5.00,353,0.52599539,0.47796111,0.04803428,4.13667605,4.06871530,0.06796075,-0.13648377,-0.15028971,0.01380595,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,10.00,353,0.48947584,0.43744131,0.05203453,3.90604543,3.78300441,0.12304102,-0.13735455,-0.15123383,0.01387928,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,20.00,353,0.41902211,0.35968580,0.05933630,3.44215409,3.20992404,0.23223005,-0.14005330,-0.15311920,0.01306590,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,hk_large_cap,5,industry_size_neutral,50.00,353,0.22692488,0.15063493,0.07628995,2.03560139,1.48646463,0.54913676,-0.15087002,-0.15875250,0.00788248,True,True,True
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,0.00,532,-0.25874674,-0.22305888,-0.03568786,-1.31759101,-1.07700205,-0.24058896,-0.59389938,-0.58682191,-0.00707747,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,5.00,532,-0.27163965,-0.23671210,-0.03492755,-1.40101044,-1.16028310,-0.24072734,-0.60140909,-0.59414007,-0.00726902,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,10.00,532,-0.28430959,-0.25012678,-0.03418281,-1.48442249,-1.24357251,-0.24084998,-0.60878071,-0.60148317,-0.00729754,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,20.00,532,-0.30899580,-0.27625702,-0.03273878,-1.65121180,-1.41016315,-0.24104864,-0.62311970,-0.61577537,-0.00734433,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,raw,50.00,532,-0.37808850,-0.34933919,-0.02874931,-2.15107432,-1.90979086,-0.24128346,-0.66307567,-0.65566508,-0.00741059,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,0.00,532,-0.26133488,-0.26049846,-0.00083642,-1.28960068,-1.28771901,-0.00188167,-0.58051181,-0.56860110,-0.01191071,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,5.00,532,-0.28030188,-0.27776058,-0.00254130,-1.40967927,-1.39692531,-0.01275396,-0.59147584,-0.57858397,-0.01289187,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,10.00,532,-0.29878435,-0.29462193,-0.00416241,-1.52974961,-1.50611076,-0.02363885,-0.60215471,-0.58833706,-0.01381766,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,20.00,532,-0.33434461,-0.32717908,-0.00716553,-1.76983908,-1.72439518,-0.04544391,-0.62268634,-0.61615250,-0.00653384,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,10,industry_size_neutral,50.00,532,-0.43061503,-0.41615168,-0.01446335,-2.48922337,-2.37812761,-0.11109577,-0.72038178,-0.71197287,-0.00840891,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,5,raw,0.00,532,-0.19615947,-0.18901688,-0.00714259,-0.92578681,-0.88210623,-0.04368059,-0.58086239,-0.56297173,-0.01789067,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,5,raw,5.00,532,-0.21791714,-0.21175134,-0.00616580,-1.05571989,-1.01651457,-0.03920532,-0.59301038,-0.57622531,-0.01678507,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,5,raw,10.00,532,-0.23908936,-0.23385223,-0.00523714,-1.18569799,-1.15097601,-0.03472198,-0.60480816,-0.58907906,-0.01572909,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,5,raw,20.00,532,-0.27973966,-0.27622297,-0.00351669,-1.44573478,-1.41999822,-0.02573656,-0.62739299,-0.61363472,-0.01375827,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,5,raw,50.00,532,-0.38918527,-0.38985844,0.00067317,-2.22550439,-2.22677463,0.00127023,-0.68809214,-0.67888246,-0.00920968,True,True,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,5,industry_size_neutral,0.00,532,-0.26160178,-0.25708190,-0.00451987,-1.40902174,-1.39785321,-0.01116854,-0.60556181,-0.59647697,-0.00908484,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,5,industry_size_neutral,5.00,532,-0.28289299,-0.27771562,-0.00517738,-1.55486411,-1.53994359,-0.01492052,-0.61841026,-0.60859523,-0.00981503,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,5,industry_size_neutral,10.00,532,-0.30357386,-0.29777975,-0.00579410,-1.70068996,-1.68200603,-0.01868393,-0.63084242,-0.62035164,-0.01049078,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,5,industry_size_neutral,20.00,532,-0.34317364,-0.33626139,-0.00691225,-1.99221683,-1.96596714,-0.02624969,-0.65451108,-0.64282154,-0.01168954,False,False,False
case_lingxi_tabular_rl_router,Frozen tabular RL router,crypto_major,5,industry_size_neutral,50.00,532,-0.44903558,-0.43957670,-0.00945888,-2.86444654,-2.81510647,-0.04934007,-0.73728342,-0.73266634,-0.00461709,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,10,raw,0.00,831,1.24782507,1.35706727,-0.10924220,5.03873361,4.66872859,0.37000502,-0.14262665,-0.16653393,0.02390728,False,True,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,10,raw,5.00,831,1.19245397,1.31622454,-0.12377057,4.88554389,4.57600999,0.30953390,-0.14477711,-0.16833235,0.02355525,False,True,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,10,raw,10.00,831,1.13843960,1.27608556,-0.13764596,4.73220933,4.48319299,0.24901634,-0.14692241,-0.17485119,0.02792878,False,True,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,10,raw,20.00,831,1.03434958,1.19787084,-0.16352126,4.42516947,4.29728035,0.12788913,-0.15145516,-0.19500085,0.04354569,False,True,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,10,raw,50.00,831,0.75136248,0.97890415,-0.22754167,3.50223540,3.73761456,-0.23537916,-0.16706521,-0.25256902,0.08550381,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,10,industry_size_neutral,0.00,831,0.72139969,1.07513439,-0.35373470,3.99550035,4.33651226,-0.34101191,-0.21349821,-0.22080731,0.00730910,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,10,industry_size_neutral,5.00,831,0.68366318,1.04104357,-0.35738039,3.83530742,4.24088397,-0.40557655,-0.22653250,-0.22829946,0.00176696,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,10,industry_size_neutral,10.00,831,0.64674934,1.00750959,-0.36076026,3.67493341,4.14513826,-0.47020485,-0.23935227,-0.23572026,-0.00363201,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,10,industry_size_neutral,20.00,831,0.57531870,0.94207617,-0.36675748,3.35372700,3.95331397,-0.59958696,-0.26436224,-0.25035053,-0.01401171,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,10,industry_size_neutral,50.00,831,0.37899316,0.75822931,-0.37923615,2.38797465,3.37553026,-0.98755562,-0.33459691,-0.29259785,-0.04199905,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,5,raw,0.00,831,1.43152345,1.72813532,-0.29661187,4.78364064,4.43415869,0.34948195,-0.15828422,-0.24511805,0.08683383,False,True,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,5,raw,5.00,831,1.35739472,1.67330738,-0.31591266,4.62009525,4.34766243,0.27243282,-0.16141175,-0.25332053,0.09190878,False,True,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,5,raw,10.00,831,1.28551281,1.61957350,-0.33406069,4.45629784,4.26101458,0.19528325,-0.16452809,-0.26143525,0.09690716,False,True,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,5,raw,20.00,831,1.14822064,1.51530168,-0.36708104,4.12805358,4.08728958,0.04076400,-0.17072737,-0.27740513,0.10667776,False,True,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,5,raw,50.00,831,0.78362947,1.22657535,-0.44294588,3.14005815,3.56314563,-0.42308748,-0.19746183,-0.32370058,0.12623875,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,5,industry_size_neutral,0.00,831,1.08200766,1.39321093,-0.31120328,4.31123124,4.22992040,0.08131085,-0.19349082,-0.23766051,0.04416969,False,True,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,5,industry_size_neutral,5.00,831,1.02840270,1.34947395,-0.32107125,4.16044007,4.14324048,0.01719959,-0.19961475,-0.24616395,0.04654920,False,True,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,5,industry_size_neutral,10.00,831,0.97616915,1.30653058,-0.33036143,4.00944112,4.05642913,-0.04698800,-0.20569310,-0.25457365,0.04888055,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,5,industry_size_neutral,20.00,831,0.87567768,1.22296772,-0.34729004,3.70692483,3.88243806,-0.17551323,-0.21771441,-0.27111595,0.05340154,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,cn_a_share,5,industry_size_neutral,50.00,831,0.60366724,0.98989039,-0.38622315,2.79712370,3.35799002,-0.56086632,-0.29374143,-0.31859730,0.02485587,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,raw,0.00,863,0.56340942,0.56874473,-0.00533531,5.22523115,5.59542052,-0.37018937,-0.13252077,-0.10227205,-0.03024872,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,raw,5.00,863,0.52837377,0.53151949,-0.00314572,4.96204512,5.30232757,-0.34028245,-0.13884137,-0.10880502,-0.03003635,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,raw,10.00,863,0.49411922,0.49517317,-0.00105396,4.69844566,5.00834406,-0.30989840,-0.14511662,-0.11600676,-0.02910986,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,raw,20.00,863,0.42788444,0.42503518,0.00284927,4.17029571,4.41805317,-0.24775746,-0.15753231,-0.13023889,-0.02729342,True,False,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,raw,50.00,863,0.24620120,0.23366446,0.01253674,2.58345665,2.63499619,-0.05153954,-0.21173573,-0.17632152,-0.03541421,True,False,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,0.00,863,0.47923608,0.44862773,0.03060835,4.99411270,4.99900794,-0.00489525,-0.15502345,-0.15173159,-0.00329186,True,False,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,5.00,863,0.44163888,0.41114370,0.03049518,4.66839077,4.64624659,0.02214418,-0.16097552,-0.15859237,-0.00238315,True,True,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,10.00,863,0.40499265,0.37462492,0.03036773,4.34216764,4.29321187,0.04895576,-0.16709649,-0.16560902,-0.00148746,True,True,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,20.00,863,0.33445797,0.30438481,0.03007316,3.68863069,3.58683164,0.10179905,-0.18018830,-0.18045094,0.00026264,True,True,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,50.00,863,0.14330772,0.11438397,0.02892374,1.72674384,1.47427206,0.25247178,-0.22615457,-0.22343402,-0.00272056,True,True,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,0.00,863,0.70354582,0.78307037,-0.07952455,5.20719583,5.42549710,-0.21830127,-0.12917592,-0.16314896,0.03397304,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,5.00,863,0.65406107,0.73662382,-0.08256275,4.92062288,5.17500787,-0.25438499,-0.13759860,-0.17057948,0.03298088,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,863,0.60600567,0.69137992,-0.08537425,4.63347892,4.92438621,-0.29090728,-0.14594117,-0.18389700,0.03795584,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,20.00,863,0.51401988,0.60437704,-0.09035715,4.05799568,4.42314059,-0.36514490,-0.16512098,-0.21891611,0.05379512,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,50.00,863,0.26833070,0.36917087,-0.10084018,2.33127581,2.92633018,-0.59505437,-0.22469921,-0.31563990,0.09094069,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,0.00,863,0.58855499,0.65698662,-0.06843163,4.96897040,5.11641045,-0.14744005,-0.14301857,-0.15146765,0.00844909,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,5.00,863,0.53768532,0.60613396,-0.06844864,4.62185217,4.80308076,-0.18122859,-0.15114333,-0.15934486,0.00820154,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,863,0.48843592,0.55683347,-0.06839756,4.27404202,4.48906803,-0.21502600,-0.15919242,-0.16715023,0.00795781,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,20.00,863,0.39459418,0.46270193,-0.06810775,3.57713216,3.85960485,-0.28247269,-0.17506637,-0.18254799,0.00748162,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,50.00,863,0.14693766,0.21294156,-0.06600391,1.49015633,1.97071318,-0.48055685,-0.23191206,-0.29192765,0.06001559,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,0.00,842,0.42170248,0.46081809,-0.03911561,2.76995789,3.07107714,-0.30111925,-0.15137232,-0.15137232,-0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,5.00,842,0.40075816,0.43825083,-0.03749267,2.65550944,2.94763804,-0.29212860,-0.15383900,-0.15383900,-0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,842,0.38012055,0.41603013,-0.03590958,2.54101490,2.82408850,-0.28307360,-0.15629880,-0.15629880,0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,20.00,842,0.33974770,0.37260735,-0.03285966,2.31192454,2.57670423,-0.26477969,-0.16119782,-0.16119782,0.00000000,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,50.00,842,0.22553905,0.25012258,-0.02458354,1.62450940,1.83310494,-0.20859555,-0.17573165,-0.18111690,0.00538525,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,0.00,842,0.30640082,0.32939568,-0.02299486,2.31571321,2.52630591,-0.21059269,-0.19632818,-0.16523505,-0.03109313,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,5.00,842,0.28348753,0.30453003,-0.02104250,2.16700454,2.36220022,-0.19519567,-0.20845466,-0.17594496,-0.03250970,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,842,0.26097389,0.28012696,-0.01915308,2.01810672,2.19804514,-0.17993842,-0.22039927,-0.18884190,-0.03155738,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,20.00,842,0.21711794,0.23267450,-0.01555656,1.71981004,1.86966877,-0.14985873,-0.24375370,-0.21591030,-0.02784341,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,50.00,842,0.09444489,0.10056066,-0.00611577,0.82212098,0.88547900,-0.06335801,-0.30972598,-0.29184446,-0.01788152,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,0.00,842,0.48603204,0.53037285,-0.04434081,2.84240677,3.28022605,-0.43781928,-0.18499304,-0.13546740,-0.04952563,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,5.00,842,0.45652086,0.49465674,-0.03813589,2.70299149,3.10269688,-0.39970539,-0.18776779,-0.13962706,-0.04814073,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,842,0.42759170,0.45976890,-0.03217720,2.56330768,2.92481026,-0.36150258,-0.19053358,-0.14376752,-0.04676606,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,20.00,842,0.37143408,0.39240212,-0.02096804,2.28323428,2.56813425,-0.28489998,-0.19603832,-0.16496547,-0.03107285,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,50.00,842,0.21578893,0.20828288,0.00750605,1.43919131,1.49397505,-0.05478374,-0.24508457,-0.24929467,0.00421010,True,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,industry_size_neutral,0.00,842,0.36075073,0.40324213,-0.04249140,2.41954855,2.69486866,-0.27532011,-0.17942937,-0.18948382,0.01005446,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,industry_size_neutral,5.00,842,0.32699463,0.36757577,-0.04058115,2.22823135,2.49557050,-0.26733916,-0.18825413,-0.20068199,0.01242786,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,industry_size_neutral,10.00,842,0.29407079,0.33281052,-0.03873973,2.03659102,2.29594005,-0.25934903,-0.20437518,-0.21172713,0.00735194,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,industry_size_neutral,20.00,842,0.23063886,0.26589339,-0.03525452,1.65253445,1.89588998,-0.24335553,-0.24169517,-0.24533950,0.00364433,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,industry_size_neutral,50.00,842,0.05829596,0.08452796,-0.02623200,0.49767546,0.69319994,-0.19552448,-0.36230754,-0.35134295,-0.01096458,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,10,raw,0.00,1261,0.75514013,0.78550763,-0.03036750,2.14342043,2.20715483,-0.06373440,-0.58512057,-0.58682191,0.00170134,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,10,raw,5.00,1261,0.72574427,0.75559976,-0.02985549,2.08317988,2.14674991,-0.06357004,-0.59277761,-0.59414007,0.00136247,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,10,raw,10.00,1261,0.69683790,0.72618994,-0.02935203,2.02292276,2.08633238,-0.06340962,-0.60044831,-0.60148317,0.00103486,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,10,raw,20.00,1261,0.64046136,0.66883156,-0.02837020,1.90236391,1.96546474,-0.06310083,-0.61536127,-0.61577537,0.00041410,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,10,raw,50.00,1261,0.48226365,0.50787933,-0.02561568,1.54042082,1.60269519,-0.06227438,-0.66409690,-0.65962608,-0.00447082,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,10,industry_size_neutral,0.00,1261,0.44676332,0.54694103,-0.10017771,1.52522765,1.73542093,-0.21019328,-0.56236312,-0.56860110,0.00623798,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,10,industry_size_neutral,5.00,1261,0.41207656,0.51157840,-0.09950184,1.43355273,1.65048947,-0.21693673,-0.57722129,-0.57858397,0.00136268,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,10,industry_size_neutral,10.00,1261,0.37821715,0.47701994,-0.09880278,1.34185785,1.56554083,-0.22368298,-0.59968067,-0.59871121,-0.00096946,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,10,industry_size_neutral,20.00,1261,0.31290234,0.41024314,-0.09734080,1.15842018,1.39560207,-0.23718189,-0.64109109,-0.63845555,-0.00263554,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,10,industry_size_neutral,50.00,1261,0.13486545,0.22740286,-0.09253741,0.60794024,0.88563464,-0.27769440,-0.74139109,-0.73563444,-0.00575664,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,5,raw,0.00,1261,1.28744715,1.40967315,-0.12222600,2.44018338,2.53380750,-0.09362412,-0.57985788,-0.56297173,-0.01688615,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,5,raw,5.00,1261,1.23101381,1.34897966,-0.11796585,2.37152566,2.46526024,-0.09373458,-0.59199065,-0.57622531,-0.01576534,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,5,raw,10.00,1261,1.17596400,1.28980523,-0.11384122,2.30284840,2.39668885,-0.09384045,-0.60377490,-0.58907906,-0.01469583,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,5,raw,20.00,1261,1.06988099,1.17586336,-0.10598237,2.16544478,2.25948337,-0.09403859,-0.62633738,-0.61363472,-0.01270266,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,5,raw,50.00,1261,0.78149468,0.86675286,-0.08525818,1.75301290,1.84754022,-0.09452732,-0.68755567,-0.68241888,-0.00513679,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,5,industry_size_neutral,0.00,1261,0.81749522,0.87456611,-0.05707089,1.89067872,1.92500102,-0.03432230,-0.61093448,-0.59647697,-0.01445751,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,5,industry_size_neutral,5.00,1261,0.77218607,0.83222568,-0.06003961,1.81776417,1.86102847,-0.04326430,-0.62360544,-0.60859523,-0.01501021,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,5,industry_size_neutral,10.00,1261,0.72799919,0.79083498,-0.06283579,1.74481188,1.79703879,-0.05222691,-0.63586602,-0.62035164,-0.01551438,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,5,industry_size_neutral,20.00,1261,0.64288240,0.71081860,-0.06793620,1.59880635,1.66901779,-0.07021145,-0.65938489,-0.64282154,-0.01656335,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,crypto_major,5,industry_size_neutral,50.00,1261,0.41172908,0.49145656,-0.07972748,1.16020370,1.28479697,-0.12459327,-0.74727592,-0.73266634,-0.01460959,False,False,False
